record_id,event_id,editions,year,area,kind,parent_id,source_id,title,authors,answer,content_status,content_format,solution_status,solution_reference_record_id,has_question,has_solution,has_hints,asset_count,question_chars,solution_chars,source_url,raw_path,markdown_path
ccbc16:qian:103,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:103,千字谜子题 103,稠环芳烃,奉,available,media_or_markup,available,,True,True,False,1,0,51,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=103,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_103.md
ccbc16:qian:104,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:104,千字谜子题 104,我不到啊我就来看看的,相,available,media_or_markup,available,,True,True,False,1,0,50,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=104,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_104.md
ccbc16:qian:105,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:105,千字谜子题 105,hhoppitree,农,available,media_or_markup,available,,True,True,False,1,0,19,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=105,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_105.md
ccbc16:qian:106,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:106,千字谜子题 106,深色墨点,赤,available,media_or_markup,available,,True,True,False,1,0,19,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=106,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_106.md
ccbc16:qian:108,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:108,千字谜子题 108,封心ukw,详,available,text,available,,True,True,False,1,3,14,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=108,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_108.md
ccbc16:qian:109,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:109,千字谜子题 109,来打酱油的说是,伦,available,media_or_markup,available,,True,True,False,1,0,17,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=109,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_109.md
ccbc16:qian:11,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:11,千字谜子题 11,CCBC出题组,类,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=11,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_11.md
ccbc16:qian:110,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:110,千字谜子题 110,果酱,乃,available,media_or_markup,available,,True,True,False,1,0,41,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=110,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_110.md
ccbc16:qian:111,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:111,千字谜子题 111,什么呢,言,available,media_or_markup,available,,True,True,False,1,0,53,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=111,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_111.md
ccbc16:qian:112,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:112,千字谜子题 112,反卷石榴粥,君,available,media_or_markup,available,,True,True,False,1,0,23,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=112,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_112.md
ccbc16:qian:114,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:114,千字谜子题 114,爆宗门,鼓,available,media_or_markup,available,,True,True,False,1,0,255,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=114,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_114.md
ccbc16:qian:115,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:115,千字谜子题 115,好问题,全,available,media_or_markup,available,,True,True,False,1,0,248,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=115,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_115.md
ccbc16:qian:116,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:116,千字谜子题 116,WoodenHye（今天迷瞪团）,色,available,text,available,,True,True,False,1,18,93,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=116,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_116.md
ccbc16:qian:117,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:117,千字谜子题 117,ksun,见,available,media_or_markup,available,,True,True,False,1,0,67,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=117,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_117.md
ccbc16:qian:118,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:118,千字谜子题 118,TRiASSiC,旧,available,media_or_markup,available,,True,True,False,1,0,46,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=118,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_118.md
ccbc16:qian:119,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:119,千字谜子题 119,额额额啊啊啊额额额,绥,available,media_or_markup,available,,True,True,False,1,0,31,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=119,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_119.md
ccbc16:qian:12,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:12,千字谜子题 12,CCBC出题组,念,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=12,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_12.md
ccbc16:qian:120,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:120,千字谜子题 120,中老年摸鱼队,巨,available,media_or_markup,available,,True,True,False,1,0,6,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=120,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_120.md
ccbc16:qian:121,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:121,千字谜子题 121,炸鸡块菌,感,available,media_or_markup,available,,True,True,False,1,0,38,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=121,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_121.md
ccbc16:qian:122,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:122,千字谜子题 122,我常常追忆过去。,与,available,media_or_markup,available,,True,True,False,1,0,122,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=122,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_122.md
ccbc16:qian:123,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:123,千字谜子题 123,辛特拉公司,犹,available,media_or_markup,available,,True,True,False,1,0,13,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=123,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_123.md
ccbc16:qian:125,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:125,千字谜子题 125,114514,宁,available,media_or_markup,available,,True,True,False,1,0,26,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=125,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_125.md
ccbc16:qian:126,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:126,千字谜子题 126,拾栖,赏,available,media_or_markup,available,,True,True,False,1,0,5,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=126,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_126.md
ccbc16:qian:127,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:127,千字谜子题 127,微光 夏森南  吾西西 懒东东 业羊,莽,available,media_or_markup,available,,True,True,False,1,0,30,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=127,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_127.md
ccbc16:qian:128,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:128,千字谜子题 128,挑战开赛之前想到合适的抽象队伍名,垢,available,media_or_markup,available,,True,True,False,1,0,95,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=128,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_128.md
ccbc16:qian:13,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:13,千字谜子题 13,CCBC出题组,竟,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=13,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_13.md
ccbc16:qian:130,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:130,千字谜子题 130,SMFM,号,available,text,available,,True,True,False,1,13,150,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=130,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_130.md
ccbc16:qian:131,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:131,千字谜子题 131,鑫森淼焱垚,之,available,text,available,,True,True,False,1,3,83,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=131,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_131.md
ccbc16:qian:132,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:132,千字谜子题 132,LS,谷,available,media_or_markup,available,,True,True,False,1,0,17,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=132,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_132.md
ccbc16:qian:133,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:133,千字谜子题 133,蹦哒观光队,匪,available,media_or_markup,available,,True,True,False,1,0,24,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=133,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_133.md
ccbc16:qian:134,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:134,千字谜子题 134,fix the aircraft carrier,洛,available,media_or_markup,available,,True,True,False,1,0,135,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=134,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_134.md
ccbc16:qian:135,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:135,千字谜子题 135,超几何冰精 | 古明地上的彗星,外,available,media_or_markup,available,,True,True,False,1,0,35,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=135,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_135.md
ccbc16:qian:136,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:136,千字谜子题 136,91ɔqɔɔ,主,available,media_or_markup,available,,True,True,False,1,0,92,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=136,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_136.md
ccbc16:qian:137,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:137,千字谜子题 137,SwUniverse,耳,available,media_or_markup,available,,True,True,False,1,0,41,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=137,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_137.md
ccbc16:qian:14,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:14,千字谜子题 14,CCBC出题组,持,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=14,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_14.md
ccbc16:qian:140,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:140,千字谜子题 140,W1NWlNWIN,玄,available,media_or_markup,available,,True,True,False,1,0,70,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=140,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_140.md
ccbc16:qian:141,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:141,千字谜子题 141,吃饭了再见_cokecole,内,available,media_or_markup,available,,True,True,False,1,0,74,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=141,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_141.md
ccbc16:qian:142,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:142,千字谜子题 142,KIJSSRSxehki,初,available,media_or_markup,available,,True,True,False,1,0,43,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=142,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_142.md
ccbc16:qian:143,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:143,千字谜子题 143,李性叫兽,连,available,media_or_markup,available,,True,True,False,1,0,138,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=143,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_143.md
ccbc16:qian:146,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:146,千字谜子题 146,檀错,旷,available,media_or_markup,available,,True,True,False,1,0,111,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=146,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_146.md
ccbc16:qian:147,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:147,千字谜子题 147,小豆儿,目,available,media_or_markup,available,,True,True,False,1,0,37,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=147,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_147.md
ccbc16:qian:148,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:148,千字谜子题 148,新街口邦邦女孩,嗣,available,media_or_markup,available,,True,True,False,1,0,8,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=148,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_148.md
ccbc16:qian:149,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:149,千字谜子题 149,Atheist,孤,available,media_or_markup,available,,True,True,False,1,0,19,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=149,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_149.md
ccbc16:qian:15,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:15,千字谜子题 15,CCBC出题组,驭,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=15,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_15.md
ccbc16:qian:150,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:150,千字谜子题 150,鸣秋,罪,available,media_or_markup,available,,True,True,False,1,0,27,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=150,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_150.md
ccbc16:qian:152,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:152,千字谜子题 152,Hitori,定,available,media_or_markup,available,,True,True,False,1,0,47,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=152,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_152.md
ccbc16:qian:153,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:153,千字谜子题 153,小胖_fatter,籍,available,media_or_markup,available,,True,True,False,1,0,44,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=153,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_153.md
ccbc16:qian:154,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:154,千字谜子题 154,OCLalpha,渭,available,media_or_markup,available,,True,True,False,1,0,159,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=154,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_154.md
ccbc16:qian:155,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:155,千字谜子题 155,无敌猫咪🐈,既,available,text,available,,True,True,False,1,3,3,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=155,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_155.md
ccbc16:qian:156,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:156,千字谜子题 156,处处连续不可导,劳,available,media_or_markup,available,,True,True,False,1,0,69,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=156,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_156.md
ccbc16:qian:157,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:157,千字谜子题 157,NJU_JYY粉丝群,摩,available,media_or_markup,available,,True,True,False,1,0,68,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=157,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_157.md
ccbc16:qian:158,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:158,千字谜子题 158,钟祺英高,歌,available,media_or_markup,available,,True,True,False,1,0,43,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=158,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_158.md
ccbc16:qian:16,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:16,千字谜子题 16,CCBC出题组,沙,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=16,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_16.md
ccbc16:qian:161,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:161,千字谜子题 161,We come again,放,available,media_or_markup,available,,True,True,False,1,0,104,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=161,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_161.md
ccbc16:qian:162,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:162,千字谜子题 162,给猫铲屎去了,基,available,media_or_markup,available,,True,True,False,1,0,34,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=162,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_162.md
ccbc16:qian:163,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:163,千字谜子题 163,懵哥,政,available,media_or_markup,available,,True,True,False,1,0,55,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=163,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_163.md
ccbc16:qian:164,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:164,千字谜子题 164,汤圆,英,available,media_or_markup,available,,True,True,False,1,0,74,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=164,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_164.md
ccbc16:qian:165,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:165,千字谜子题 165,Sukilin,碍,available,media_or_markup,available,,True,True,False,1,0,39,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=165,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_165.md
ccbc16:qian:168,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:168,千字谜子题 168,王二狗,寐,available,media_or_markup,available,,True,True,False,1,0,226,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=168,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_168.md
ccbc16:qian:169,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:169,千字谜子题 169,大能耐炸鸡腿,晦,available,media_or_markup,available,,True,True,False,1,0,19,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=169,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_169.md
ccbc16:qian:17,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:17,千字谜子题 17,CCBC出题组,增,available,media_or_markup,missing_official,,True,False,False,1,0,0,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=17,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_17.md
ccbc16:qian:170,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:170,千字谜子题 170,我觉得我答得对为什么不给我判队,文,available,media_or_markup,available,,True,True,False,1,0,96,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=170,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_170.md
ccbc16:qian:171,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:171,千字谜子题 171,经典环节,以,available,media_or_markup,available,,True,True,False,1,0,132,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=171,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_171.md
ccbc16:qian:172,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:172,千字谜子题 172,litedow,敬,available,media_or_markup,available,,True,True,False,1,0,52,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=172,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_172.md
ccbc16:qian:173,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:173,千字谜子题 173,X~Q！,满,available,media_or_markup,available,,True,True,False,1,0,7,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=173,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_173.md
ccbc16:qian:174,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:174,千字谜子题 174,几何星空,浮,available,media_or_markup,available,,True,True,False,1,0,174,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=174,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_174.md
ccbc16:qian:175,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:175,千字谜子题 175,莱茵生命,股,available,media_or_markup,available,,True,True,False,1,0,48,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=175,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_175.md
ccbc16:qian:176,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:176,千字谜子题 176,TTG,治,available,media_or_markup,available,,True,True,False,1,0,17,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=176,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_176.md
ccbc16:qian:177,ccbc16,CCBC 16,2025,造纸 / 千字谜,subpuzzle,ccbc16:puzzle:49,qian:177,千字谜子题 177,谜语小分队,欢,available,media_or_markup,available,,True,True,False,1,0,31,https://ccbc16.cipherpuzzles.com/data/c16-qian-puzzle.json#cid=177,data/raw/ccbc16/data/c16-qian-puzzle.json,data/processed/markdown/ccbc16/ccbc16_qian_177.md
